id,rep_id,period,grain,revenue,quota,attainment_pct,snapshot_date
d26d4ff0-9bbc-468e-b3d0-c4f056651c2a,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2026-Q1,quarterly,20670.6,24433.59,84.5991,2026-05-24
8b361336-87e3-4f02-90b0-fee70481bffb,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2025-Q4,quarterly,20670.6,22124.72,93.4276,2026-05-24
2f068c77-079c-4b6c-8f91-6e75711237b3,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2025-Q3,quarterly,20670.6,25667.99,80.5307,2026-05-24
faa9cf9b-d970-41cd-ae53-6fdf476b19f0,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2025-Q2,quarterly,0.0,24021.38,0.0,2026-05-24
6b1c8aea-e8ac-420e-a0aa-09c3e79a66d7,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2025-Q1,quarterly,0.0,23882.07,0.0,2026-05-24
f652d828-629d-4066-9be9-fc6707ec3b90,bd4bb10e-e400-49c5-b578-c2be546c1562,2026-Q2,quarterly,77443.75,23984.01,322.8974,2026-05-24
13e327b8-4d87-424e-8071-aca52134a5bb,bd4bb10e-e400-49c5-b578-c2be546c1562,2026-Q1,quarterly,63249.53,22715.15,278.4465,2026-05-24
d60ff5ac-9c85-4eda-82c7-c5863abf240a,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-Q4,quarterly,14445.15,24965.49,57.8605,2026-05-24
34b4bae1-065f-4696-85e2-3f52aa903750,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-Q3,quarterly,13914.39,23311.23,59.6896,2026-05-24
53fcaf05-1fb2-461e-be6e-bb6fa016d19c,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-Q2,quarterly,9276.26,23350.64,39.7259,2026-05-24
05622fb8-fba7-4e6c-bdb8-faf13f6067a5,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-Q1,quarterly,0.0,23148.12,0.0,2026-05-24
33a4ebda-1dc6-4357-92b0-c1e523f6e4c0,7526c649-bbdb-4001-a38d-9586cce08af3,2026-Q2,quarterly,41689.04,24026.61,173.512,2026-05-24
19312a69-c2c6-4f19-9471-3c647fd8358d,7526c649-bbdb-4001-a38d-9586cce08af3,2026-Q1,quarterly,40414.65,24193.9,167.0448,2026-05-24
e4648973-0348-45a4-bfa0-e2a434920475,7526c649-bbdb-4001-a38d-9586cce08af3,2025-Q4,quarterly,24866.61,23533.97,105.6626,2026-05-24
a7a42595-d55a-41d4-a4e1-cb41b8c5c409,7526c649-bbdb-4001-a38d-9586cce08af3,2025-Q3,quarterly,24866.61,25217.68,98.6078,2026-05-24
1df9fec0-3d13-41ce-909c-901d23ccdf19,7526c649-bbdb-4001-a38d-9586cce08af3,2025-Q2,quarterly,24866.61,22382.71,111.0974,2026-05-24
fd909b4b-d195-44fb-a1e5-47833738f523,7526c649-bbdb-4001-a38d-9586cce08af3,2025-Q1,quarterly,0.0,23785.69,0.0,2026-05-24
d557be25-3155-422e-a373-9b4ec471ab88,87471b18-bfc0-4214-98fc-51cac106e539,2026-Q2,quarterly,121036.02,60701.14,199.3966,2026-05-24
3b253462-4e54-4410-b7ef-5db1f23019ba,87471b18-bfc0-4214-98fc-51cac106e539,2026-Q1,quarterly,132702.68,56044.99,236.7788,2026-05-24
5ac11aa4-aade-4346-b3db-afa11ed415b8,87471b18-bfc0-4214-98fc-51cac106e539,2025-Q4,quarterly,91874.74,59985.18,153.1624,2026-05-24
a7194549-e2dc-4908-89c8-33d762b7686c,87471b18-bfc0-4214-98fc-51cac106e539,2025-Q3,quarterly,64397.52,58234.19,110.5837,2026-05-24
88657526-b08a-4843-bf3a-ed52e77b4f82,87471b18-bfc0-4214-98fc-51cac106e539,2025-Q2,quarterly,25911.69,64614.44,40.102,2026-05-24
0b31670c-19ed-4f01-a577-43dfd9e38d55,87471b18-bfc0-4214-98fc-51cac106e539,2025-Q1,quarterly,6170.66,62354.29,9.8961,2026-05-24
6eaf1225-93b9-421c-abe7-1db2fc3c76ab,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-Q2,quarterly,129817.21,55370.58,234.4516,2026-05-24
45aa1f73-5e45-4515-bb34-31c9fe59b8ca,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-Q1,quarterly,157627.59,59073.02,266.8352,2026-05-24
11284c13-1d77-4696-ad21-1cc7a325750b,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-Q4,quarterly,134752.98,55543.99,242.6059,2026-05-24
eb377b1b-0275-4281-8186-ac64e37bfc4d,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-Q3,quarterly,114987.16,60471.35,190.1515,2026-05-24
324de89a-a0a4-4d2b-ba2d-d66f3092f603,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-Q2,quarterly,63959.34,63128.72,101.3158,2026-05-24
be0d7fc7-bf04-4bea-b1d7-20ef6b27dd1e,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-Q1,quarterly,0.0,62801.12,0.0,2026-05-24
7a7b2a67-e2b4-4bd9-ade2-0aff1affac48,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-Q2,quarterly,90756.93,64446.44,140.8254,2026-05-24
f7cef511-ba3d-4ec2-9e43-88d22190822b,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-Q1,quarterly,112117.46,61320.37,182.8389,2026-05-24
952a23b8-3229-4b50-84aa-c130ffad5bc3,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-Q4,quarterly,77671.69,63745.06,121.8474,2026-05-24
340b8cf9-b248-4e6c-ba6a-16f655c7b0d4,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-Q3,quarterly,49404.09,60598.39,81.5271,2026-05-24
ea2eddf4-9774-445b-bcd2-cbc0e5b5bea8,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-Q2,quarterly,23964.52,61484.12,38.9768,2026-05-24
29171682-f8a7-453f-8987-a6ed2ba38890,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-Q1,quarterly,0.0,59579.6,0.0,2026-05-24
187c31b6-7578-4ec2-884a-c7280ed57c09,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-Q2,quarterly,74299.48,58472.2,127.068,2026-05-24
7e7e0881-0312-4250-ac3a-eaeb6f5c674a,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-Q1,quarterly,81687.09,63122.99,129.4094,2026-05-24
67ec8ab1-7a5c-47dd-8627-3fa9c40354bc,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-Q4,quarterly,60848.31,63039.25,96.5245,2026-05-24
39041a4c-272a-4148-9896-4240d5ca907e,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-Q3,quarterly,49523.46,63305.45,78.2294,2026-05-24
c8268676-5c2c-43c6-892d-8721ce11f8a5,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-Q2,quarterly,31396.02,58386.94,53.7723,2026-05-24
2b089bb9-043b-4223-90b6-2da275582f53,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-Q1,quarterly,0.0,62567.2,0.0,2026-05-24
43373179-222c-4db0-95cc-6c3428f9211e,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2026-Q2,quarterly,85269.7,15239.88,559.5169,2026-05-24
3a5683df-e2ee-4356-b3fe-e4d729b86c76,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2026-Q1,quarterly,80565.21,15519.98,519.1064,2026-05-24
2321f458-68b8-43ae-b4bf-71d0093fc399,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-Q4,quarterly,42764.6,14671.91,291.4726,2026-05-24
fa10a0a7-1669-4548-9fdd-08c26127c1ce,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-Q3,quarterly,18132.06,14886.08,121.8055,2026-05-24
81f0e624-3d0e-43d8-9a94-b0d488155535,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-Q2,quarterly,12088.04,14033.85,86.1349,2026-05-24
9628380b-c9e7-4467-a0ab-f1fba6111fe0,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-Q1,quarterly,0.0,15381.38,0.0,2026-05-24
27350cfd-873e-4c2e-b2d0-2537c4a9a649,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-Q2,quarterly,58054.47,55221.09,105.131,2026-05-24
dd01d47e-ed71-4ff2-ad0f-519b2c39b6d3,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-Q1,quarterly,57060.13,58609.33,97.3567,2026-05-24
f9d71388-a855-4025-8d2d-0fe1f7d6f182,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-Q4,quarterly,26985.82,61283.15,44.0346,2026-05-24
cfb8f013-f6eb-4ab9-b642-10a1465b0a96,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-Q3,quarterly,14766.84,62879.16,23.4845,2026-05-24
4d6f6611-040f-4fa9-a501-a5c2d37ada35,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-Q2,quarterly,9844.56,60457.83,16.2833,2026-05-24
d666bd8a-e145-480a-b764-000a55b21cd5,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-Q1,quarterly,0.0,58789.35,0.0,2026-05-24
54c9c19d-ec51-42fa-a75f-2eea8a19a55d,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-Q2,quarterly,158335.13,56220.69,281.6314,2026-05-24
99cea7bd-9315-4623-8ba2-7e44700fe2b4,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-Q1,quarterly,174573.9,63810.02,273.5838,2026-05-24
c2bd8e4b-8b4a-4272-a77b-6947b05f4f5a,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-Q4,quarterly,135466.47,59927.25,226.0515,2026-05-24
e19fab77-b2eb-4e75-874f-d5446e04e150,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-Q3,quarterly,111037.99,63089.65,176.0003,2026-05-24
48b74df0-454f-450b-9bc0-c71e9c31c4b0,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-Q2,quarterly,59082.0,62328.1,94.7919,2026-05-24
94a2acdd-28dd-423d-b41f-06f986578dba,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-Q1,quarterly,0.0,59128.42,0.0,2026-05-24
0d4a82db-ce3c-4bc2-8d85-5372e1fe1c5d,70828046-099d-4fe1-a262-4b11ec73efde,2026-Q2,quarterly,82334.6,57641.18,142.8399,2026-05-24
eca72b32-760d-4465-ad40-218680d7b568,70828046-099d-4fe1-a262-4b11ec73efde,2026-Q1,quarterly,73068.97,57080.85,128.0096,2026-05-24
0702c87d-6953-4dd6-a6c0-e4c46612e8d4,70828046-099d-4fe1-a262-4b11ec73efde,2025-Q4,quarterly,52158.63,56359.16,92.5469,2026-05-24
c6039ed6-c44e-431b-b984-cec74298db2f,70828046-099d-4fe1-a262-4b11ec73efde,2025-Q3,quarterly,38353.96,63381.07,60.5133,2026-05-24
280eeb60-34f5-4e1d-adf1-bb14613ea9a4,70828046-099d-4fe1-a262-4b11ec73efde,2025-Q2,quarterly,35496.28,57269.66,61.981,2026-05-24
a215ba3b-55c8-44bf-8f9e-53e1e1872b16,70828046-099d-4fe1-a262-4b11ec73efde,2025-Q1,quarterly,0.0,63115.72,0.0,2026-05-24
