id,external_id,opportunity_id,account_id,owner_user_id,booked_date,amount,currency,source_system,created_at
aeb1f1ae-519e-45c3-bc04-87e0c2439eec,SU-7ddf0ead,7ddf0ead-b232-4dbb-92a7-b92d791af281,14645904-d094-466e-bc85-455f233f64a1,,2026-03-16,68605.16,USD,generated,2026-07-01T20:19:10.096919+00:00
2f7bd551-8095-4a87-8d67-e57c0366126c,SU-530b0b64,530b0b64-08cf-4574-8387-30bd9bb88a60,b8010e99-e386-4f09-a668-e8b4ef8c97a5,,2026-06-02,55015.52,USD,generated,2026-07-01T20:19:10.096923+00:00
9ce4851b-23b5-4575-9fe4-60d06be4dfd2,SU-b5da8ef5,b5da8ef5-4f89-49cd-9725-47e7879e4124,3cd31083-ea02-40ef-bff5-b8d0b9898a38,,2026-05-17,60275.93,USD,generated,2026-07-01T20:19:10.096926+00:00
91e39b58-09ec-4ca0-b913-b4efb5292c48,SU-89e64d46,89e64d46-3136-4675-8bd7-1774f9847a1a,d0779850-b5f6-41cb-83c6-ca3105d765d6,,2026-05-20,55109.55,USD,generated,2026-07-01T20:19:10.096932+00:00
11f549e2-c056-45b4-b988-34f4862aac1d,SU-6c8d2895,6c8d2895-6873-4e5b-81ec-78fa517efc5d,8ef24b99-3794-4266-990f-e7ef49148233,,2026-05-03,67617.4,USD,generated,2026-07-01T20:19:10.096936+00:00
a51f90ba-4eea-4e6a-a8fb-ce8695de71c6,SU-ba367a16,ba367a16-8138-4174-8cd5-53fa8f43751c,108d8190-b1ec-4062-9db8-6e5905c0ee6b,,2026-06-01,67117.23,USD,generated,2026-07-01T20:19:10.096939+00:00
be837aad-cc06-45d7-bef2-b661dfa3b420,SU-62ba5afa,62ba5afa-f01d-4349-b61e-5ad048d5a8e7,afe0a19f-7b65-44a0-8be9-3cc1d514ceac,,2026-05-12,52625.47,USD,generated,2026-07-01T20:19:10.096943+00:00
2e35425f-a889-4071-bc00-5c7cc112af48,SU-1540a76f,1540a76f-e602-4c2b-98a7-882b58945ef7,1d9afa11-675f-4637-9254-10a45d9b8e46,,2026-03-24,41582.24,USD,generated,2026-07-01T20:19:10.096946+00:00
386ef4e2-501f-4309-ab5e-f61ec4993455,SU-77c86701,77c86701-c38e-4d55-a47d-bdc6d799a802,4a471bab-84c9-41f7-a68d-66e6cbfe293c,,2026-04-25,54208.67,USD,generated,2026-07-01T20:19:10.096950+00:00
095dd8cb-4260-4037-a1b6-e4688355308e,SU-30b7829e,30b7829e-864f-455a-bbbe-0100e8b5bad7,a5b06109-e99c-47ff-a8db-db9512b50663,,2026-05-29,65074.79,USD,generated,2026-07-01T20:19:10.096953+00:00
7d955d5c-81de-4180-94bc-c68a98c47012,SU-a87d2bb3,a87d2bb3-1990-4522-9512-a789dfa66093,946611f6-978a-40fe-9454-4efb293dee3f,,2026-05-16,50715.24,USD,generated,2026-07-01T20:19:10.096957+00:00
99279d62-6efb-425d-b87d-20255965f69b,SU-f8cd7b29,f8cd7b29-a598-4f47-b77d-25617aec8651,48eaa606-2337-45f6-ab38-e172be3223d2,,2026-05-05,68806.23,USD,generated,2026-07-01T20:19:10.096960+00:00
