id,rep_id,period,grain,revenue,quota,attainment_pct,snapshot_date
6f68198a-b20a-4bb5-9cbe-49c1e537e8fd,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2023-12,monthly,1639.14,460.56,355.9041,2026-09-01
98a6c556-3757-4569-9b87-082032f47144,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2024-01,monthly,1639.14,2369.02,69.1906,2026-09-01
06015461-4dd8-4aa2-a980-dbb7c64e01ea,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2024-02,monthly,1639.14,2369.02,69.1906,2026-09-01
f809e1a6-48a5-4593-b9fa-04a5bfe54284,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2024-03,monthly,1370.69,2369.02,57.8589,2026-09-01
582202c2-9490-4904-a214-59a291daa704,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2024-04,monthly,1639.14,1654.99,99.0421,2026-09-01
d7a60830-23e8-48b4-ac9f-7d17eb8533fb,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2024-05,monthly,1639.14,1654.99,99.0421,2026-09-01
d6eb2bf0-d4c9-4a7b-bbc8-ad7ab7ae2452,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2024-06,monthly,1639.14,1654.99,99.0421,2026-09-01
943a37cd-deaa-45d9-83e2-e85ab5deb28b,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2024-07,monthly,1639.14,2487.13,65.9048,2026-09-01
c009e16f-e214-4e68-8227-03dcf6722ef7,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2024-08,monthly,1321.57,2487.13,53.1363,2026-09-01
2a3d8cd7-edc8-4e15-b6a0-166561167e0b,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2024-09,monthly,1423.79,2487.13,57.2462,2026-09-01
a6353c0e-b985-453c-be50-84fbe6b0b9c3,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2024-10,monthly,1639.14,1328.74,123.3608,2026-09-01
6aa3d4f2-9bf7-4189-a1ce-bbf3ce499ac1,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2024-11,monthly,1639.14,1328.74,123.3608,2026-09-01
71f437f5-4cd7-4e40-9ef7-6beb8b2ec858,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-01,monthly,4069.98,3232.25,125.9177,2026-09-01
9c483cbc-6942-46ae-86d9-01b5406e8ad8,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-02,monthly,4069.98,3232.25,125.9177,2026-09-01
5a850b54-7376-4b62-9255-785fe27c34ae,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-03,monthly,4069.98,3232.25,125.9177,2026-09-01
75a31a21-1591-48d3-a01d-f1d0c0b63301,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-04,monthly,4069.98,3591.86,113.3111,2026-09-01
44b11a45-a1ec-46b5-8e0c-cc8ac9f87c02,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-05,monthly,4069.98,3591.86,113.3111,2026-09-01
35684cec-c8dd-4544-ace2-c272a925e915,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-06,monthly,4069.98,3591.86,113.3111,2026-09-01
3fa94773-a91c-4c6c-831d-98ecbaa07141,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-07,monthly,9314.12,11557.95,80.5863,2026-09-01
517c1c7b-8ae1-4536-9c06-b388d21b5a44,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-08,monthly,9849.33,11557.95,85.217,2026-09-01
fe3cd1c4-7a1a-470f-82f5-a8b10b9359f4,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-09,monthly,9998.33,11557.95,86.5061,2026-09-01
631eed59-c3f7-4d71-b52a-5f9497a60c7d,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-10,monthly,9655.76,8873.33,108.8178,2026-09-01
3437294e-2658-4c6e-b8a2-fb334f3e024a,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-11,monthly,9655.76,8873.33,108.8178,2026-09-01
794d3b0a-895d-4e6f-b5df-24c93473db3b,564f69a7-9964-449d-a1ae-4e07a409b8a6,2025-12,monthly,9655.76,8873.33,108.8178,2026-09-01
b67892de-c674-4e9c-96f5-8d4a75ddad49,2f57768e-edff-4eae-9153-eaeca2be9514,2025-04,monthly,2720.67,2040.94,133.305,2026-09-01
6c4a01ea-1dba-47ca-9fc7-8b40ae2b8d91,2f57768e-edff-4eae-9153-eaeca2be9514,2025-05,monthly,2720.67,2040.94,133.305,2026-09-01
96472ea8-7879-441d-a2ae-15cca38576de,2f57768e-edff-4eae-9153-eaeca2be9514,2025-06,monthly,1420.09,2040.94,69.5803,2026-09-01
fbe96ef9-3a75-4c64-bfa8-9d91aa6046a4,2f57768e-edff-4eae-9153-eaeca2be9514,2025-07,monthly,3408.91,2574.24,132.4239,2026-09-01
5778720a-a371-4126-96da-0ab78efad075,2f57768e-edff-4eae-9153-eaeca2be9514,2025-08,monthly,3538.38,2574.24,137.4534,2026-09-01
3b4c0729-16eb-4d11-8fad-104620509f66,2f57768e-edff-4eae-9153-eaeca2be9514,2025-09,monthly,3538.38,2574.24,137.4534,2026-09-01
6bcc7634-e6a7-4db3-a161-b5da39cf6c33,2f57768e-edff-4eae-9153-eaeca2be9514,2025-10,monthly,8133.11,9604.53,84.68,2026-09-01
251a7675-7e4c-41f7-9ce7-1b2d6c2a24d0,fc933254-1509-4dc5-9dbf-67455f3bd728,2025-05,monthly,5869.83,3943.55,148.8462,2026-09-01
7343813e-098f-4375-aded-7ab233f6ab89,fc933254-1509-4dc5-9dbf-67455f3bd728,2025-06,monthly,5869.83,3943.55,148.8462,2026-09-01
f8d11263-03a2-4590-a683-e5ad8763d61b,fc933254-1509-4dc5-9dbf-67455f3bd728,2025-07,monthly,5869.83,5500.34,106.7175,2026-09-01
33f36ba2-810e-4ecd-867e-1c6b1bca233f,fc933254-1509-4dc5-9dbf-67455f3bd728,2025-08,monthly,5869.83,5500.34,106.7175,2026-09-01
604e70f0-dac1-4138-8fcf-58f665da77d9,fc933254-1509-4dc5-9dbf-67455f3bd728,2025-09,monthly,5869.83,5500.34,106.7175,2026-09-01
74265f16-b77e-443b-903a-cab1aa0b0bda,fc933254-1509-4dc5-9dbf-67455f3bd728,2025-10,monthly,11694.24,7538.24,155.1322,2026-09-01
ba94d3ed-3d4e-4148-afbd-5a9c334dc5b6,fc933254-1509-4dc5-9dbf-67455f3bd728,2025-11,monthly,11531.96,7538.24,152.9794,2026-09-01
48a22eab-8b25-4b94-b1dd-911373090d39,fc933254-1509-4dc5-9dbf-67455f3bd728,2025-12,monthly,11464.32,7538.24,152.0821,2026-09-01
94e0c02e-faa7-4a67-83fd-1ee2fba788cd,fc933254-1509-4dc5-9dbf-67455f3bd728,2026-01,monthly,14186.01,19411.21,73.0815,2026-09-01
ee9e62d1-5232-47e8-b4ed-da50ba71703a,fc933254-1509-4dc5-9dbf-67455f3bd728,2026-02,monthly,15335.4,19411.21,79.0028,2026-09-01
9b72174c-5cd7-4ed2-9b9e-67e96f7f371a,fc933254-1509-4dc5-9dbf-67455f3bd728,2026-03,monthly,17322.16,19411.21,89.2379,2026-09-01
457e813f-b8ad-43b6-ab9f-492e172898e9,fc933254-1509-4dc5-9dbf-67455f3bd728,2026-04,monthly,17322.16,14441.97,119.9432,2026-09-01
9ec00ecc-f3a3-4703-9220-6b3d2ef25590,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-09,monthly,5364.13,2077.37,258.2169,2026-09-01
72fe9b83-ee9d-41f9-8ae3-8d715c9aa8d7,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-10,monthly,5364.13,5096.08,105.26,2026-09-01
c001ef1e-b998-4e14-86a4-9680b196a6ee,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-11,monthly,5364.13,5096.08,105.26,2026-09-01
bf5eeba8-6a3e-4ce9-bdfc-5e3b4d26f288,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-12,monthly,6093.23,5096.08,119.5671,2026-09-01
d99ef6e3-6100-4c97-af9b-65fc6a5c0cb2,9895fd25-57cb-467c-b4fe-dab4d011b85f,2026-01,monthly,5051.08,11269.05,44.8226,2026-09-01
07431207-fcaf-446b-aa29-959fb27eac0c,2f57768e-edff-4eae-9153-eaeca2be9514,2025-01,monthly,4054.71,3857.61,105.1093,2026-09-01
8f912f70-a2b5-44cb-83f7-1123a2e4b540,2f57768e-edff-4eae-9153-eaeca2be9514,2025-02,monthly,3823.93,3857.61,99.1268,2026-09-01
65766262-3651-4b40-815c-22fdd62143fb,2f57768e-edff-4eae-9153-eaeca2be9514,2025-03,monthly,3823.93,3857.61,99.1268,2026-09-01
eb1a85a4-8d84-4291-b82b-d29788b1ea63,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,2026-01,monthly,9445.17,8342.37,113.2193,2026-09-01
9fc5fc78-83e9-49f4-878c-e716d0c3909e,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,2026-02,monthly,9445.17,8342.37,113.2193,2026-09-01
564a8559-0b4b-42f5-b227-53c7b5f442c8,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,2026-03,monthly,10633.05,8342.37,127.4584,2026-09-01
5e731ef6-29b9-4c88-94c6-a10db5fac35e,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,2026-04,monthly,15615.44,15350.51,101.7258,2026-09-01
759e79b6-0db7-4db5-a841-fbafd4d9af84,564f69a7-9964-449d-a1ae-4e07a409b8a6,2026-01,monthly,5951.53,7845.92,75.8551,2026-09-01
a2fd0061-141b-4e74-aeed-b3473c65dfbc,564f69a7-9964-449d-a1ae-4e07a409b8a6,2026-02,monthly,6421.02,7845.92,81.8389,2026-09-01
bc146221-6ab9-4d69-b20b-29069a01326f,564f69a7-9964-449d-a1ae-4e07a409b8a6,2026-03,monthly,6421.02,7845.92,81.8389,2026-09-01
78442c0b-65a0-4c7e-b7d3-2e1f35de9c55,564f69a7-9964-449d-a1ae-4e07a409b8a6,2026-04,monthly,6421.02,5442.29,117.9839,2026-09-01
cdba25e1-b8e2-49d3-aa8d-76f7fa689df4,564f69a7-9964-449d-a1ae-4e07a409b8a6,2026-05,monthly,7112.16,5442.29,130.6833,2026-09-01
b15fef35-eb10-44df-98f2-f17bfcbae29d,564f69a7-9964-449d-a1ae-4e07a409b8a6,2026-06,monthly,7112.16,5442.29,130.6833,2026-09-01
0d9b48d1-ccbe-4e87-a152-bdf42bd8d41d,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2026-04,monthly,8626.9,7545.8,114.3272,2026-09-01
84392fd3-d038-4c3c-ace0-71cae27b800b,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2026-05,monthly,8800.33,7545.8,116.6256,2026-09-01
73755d59-0fac-4d35-82ce-3672706894a8,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2026-06,monthly,9638.41,7545.8,127.7322,2026-09-01
42973e6f-fbf2-440c-8ae8-7a79b3fbce82,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2026-07,monthly,12141.31,13864.76,87.5696,2026-09-01
4755ae28-cacb-4082-be2e-3a5eb549241c,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2026-08,monthly,14150.89,13864.76,102.0637,2026-09-01
39c7f5d9-7786-43ed-b924-ef634688fc2a,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2026-09,monthly,12584.35,13864.76,90.765,2026-09-01
ecd672b5-7c0f-49ca-beea-8d0be0a1dbba,29452830-c830-41dc-bde2-225c35008a56,2023-10,monthly,3814.07,2655.28,143.641,2026-09-01
0bdce52d-0b43-4f98-883e-00187f5e91c0,29452830-c830-41dc-bde2-225c35008a56,2023-11,monthly,3814.07,2655.28,143.641,2026-09-01
bda64b04-4eec-45e6-8a7b-4ef77e1d3cad,29452830-c830-41dc-bde2-225c35008a56,2023-12,monthly,4139.51,2655.28,155.8973,2026-09-01
0ca6bde0-e018-47e1-90bd-89b5fb73aee8,29452830-c830-41dc-bde2-225c35008a56,2024-01,monthly,4139.51,4071.84,101.6618,2026-09-01
88f63d92-3424-4ffb-b9b3-bb83e294996f,29452830-c830-41dc-bde2-225c35008a56,2024-02,monthly,4139.51,4071.84,101.6618,2026-09-01
72efff68-0091-4e81-81a1-23c2c469758c,29452830-c830-41dc-bde2-225c35008a56,2024-03,monthly,4139.51,4071.84,101.6618,2026-09-01
71a712f5-b2ab-4843-ae64-68117c10891c,29452830-c830-41dc-bde2-225c35008a56,2024-04,monthly,4139.51,4059.94,101.96,2026-09-01
943fe544-ce60-47ef-a784-3afcfaf06cb8,29452830-c830-41dc-bde2-225c35008a56,2024-05,monthly,4139.51,4059.94,101.96,2026-09-01
b8f54878-cc6a-4ba5-9ef2-24e3f1b515ac,29452830-c830-41dc-bde2-225c35008a56,2024-06,monthly,4139.51,4059.94,101.96,2026-09-01
a97cb244-a4e5-4d1f-8db0-80a98c0ead37,29452830-c830-41dc-bde2-225c35008a56,2024-07,monthly,4139.51,4303.28,96.1943,2026-09-01
7b26d624-a46a-472c-8cfd-a5df5cc2d6ce,29452830-c830-41dc-bde2-225c35008a56,2024-08,monthly,4139.51,4303.28,96.1943,2026-09-01
56fb0ae7-8c4f-47ab-98c2-bd0240f43215,29452830-c830-41dc-bde2-225c35008a56,2024-09,monthly,4139.51,4303.28,96.1943,2026-09-01
f239546a-b5d1-4090-8a12-0d0866f60dca,e86a69d9-3595-4c07-9821-248f968e091d,2025-07,monthly,5099.64,4301.43,118.5569,2026-09-01
cf09adc8-c4a6-4490-a2dc-fd5d19936253,e86a69d9-3595-4c07-9821-248f968e091d,2025-08,monthly,4900.81,4301.43,113.9344,2026-09-01
910632c3-acc2-49e0-a8c4-bce613f52a90,e86a69d9-3595-4c07-9821-248f968e091d,2025-09,monthly,4484.62,4301.43,104.2588,2026-09-01
38fbaab5-af63-436a-8550-7f1c91e0e658,e86a69d9-3595-4c07-9821-248f968e091d,2025-10,monthly,4826.0,6303.36,76.5623,2026-09-01
c3d77487-96c5-4a36-9999-e245ead2ff9e,e86a69d9-3595-4c07-9821-248f968e091d,2025-11,monthly,6574.75,6303.36,104.3055,2026-09-01
0444bf3a-4165-477a-8319-757a43da859c,e86a69d9-3595-4c07-9821-248f968e091d,2025-12,monthly,6574.75,6303.36,104.3055,2026-09-01
d23d2861-6574-455f-89b8-59bdf77fd6ff,e86a69d9-3595-4c07-9821-248f968e091d,2026-01,monthly,11872.08,9381.08,126.5534,2026-09-01
7381b6ff-4fd2-443e-aab0-c0dfd4e7e8d4,e86a69d9-3595-4c07-9821-248f968e091d,2026-02,monthly,11872.08,9381.08,126.5534,2026-09-01
52ca616c-0de1-42b6-b978-a2aaa7c9df20,d446139e-1ade-41f0-b434-bfe1859dccfe,2026-08,monthly,3415.25,0.0,0.0,2026-09-01
a2ad2d80-ee95-443b-97a9-77423f7b90ac,d446139e-1ade-41f0-b434-bfe1859dccfe,2026-09,monthly,3415.25,0.0,0.0,2026-09-01
8616ae61-959e-4cb6-83fb-0ff84c8fbf8d,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2023-12,monthly,2409.04,768.82,313.3439,2026-09-01
ad645086-5331-42aa-afd0-ef2ab3c841a0,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2024-01,monthly,2660.28,1918.81,138.6422,2026-09-01
e869150c-194f-4616-99c1-3827e332ae6e,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2024-02,monthly,2409.04,1918.81,125.5486,2026-09-01
cded06f4-0b1c-4350-9c83-9aab24eac171,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2024-03,monthly,2409.04,1918.81,125.5486,2026-09-01
ec0a6a36-fb8a-4d70-8189-e3ad942e4e76,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2024-04,monthly,2409.04,4300.79,56.0139,2026-09-01
e6889b21-ae75-42b3-aa0c-0dc32dfe4f7f,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2024-05,monthly,2409.04,4300.79,56.0139,2026-09-01
a8c87c74-2d3f-44a1-a61d-be1bfe5e2dbb,29452830-c830-41dc-bde2-225c35008a56,2024-10,monthly,325.44,333.33,97.632,2026-09-01
2f7f6d5f-f085-47c2-ba7d-13ad92ecc916,29452830-c830-41dc-bde2-225c35008a56,2024-11,monthly,325.44,333.33,97.632,2026-09-01
9ab6d563-7ab9-4399-b29d-3ba50a0b6ee3,645d5f16-eab8-4b66-b614-b170c42fcd94,2024-04,monthly,866.96,576.3,150.4355,2026-09-01
9859b078-ca5e-431e-9735-f857060e35e8,645d5f16-eab8-4b66-b614-b170c42fcd94,2024-05,monthly,866.96,576.3,150.4355,2026-09-01
0853ad84-d697-4ec7-b241-217c363f42a0,645d5f16-eab8-4b66-b614-b170c42fcd94,2024-06,monthly,866.96,576.3,150.4355,2026-09-01
c68b8128-e57d-4663-b3e2-b42f9ce049c2,645d5f16-eab8-4b66-b614-b170c42fcd94,2024-07,monthly,866.96,2257.72,38.3999,2026-09-01
9eaff68b-09b8-4008-b36c-dc0c10434c0c,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-01,monthly,1643.23,1167.98,140.6903,2026-09-01
c32151ca-8b86-4b9b-b1fa-21c2d7c96fed,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-02,monthly,1643.23,1167.98,140.6903,2026-09-01
f603bbf2-ae1f-4d1f-82a2-cdaaa2814929,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-03,monthly,1551.74,1167.98,132.8571,2026-09-01
0e30dc19-c5ec-4e5f-bf10-56cac264948f,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-04,monthly,1643.23,1464.44,112.209,2026-09-01
2fd9d067-e898-404b-b406-14c7b2623f01,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-05,monthly,1832.08,1464.44,125.1048,2026-09-01
c5cfd07c-c3cc-4145-8585-a00c9d614c73,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-06,monthly,1643.23,1464.44,112.209,2026-09-01
b5bf5250-7168-4958-8832-256dd6d438c2,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-07,monthly,1643.23,2077.37,79.1013,2026-09-01
2e6f0a5b-0cba-4608-aa71-7e41d7d41514,9895fd25-57cb-467c-b4fe-dab4d011b85f,2025-08,monthly,1643.23,2077.37,79.1013,2026-09-01
414ef36f-071e-4700-92d6-52c2723dfa17,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2025-06,monthly,2819.28,763.55,369.2332,2026-09-01
cf204348-e519-46a1-9b18-dbe0e1fd316a,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2025-07,monthly,3042.07,4272.18,71.2066,2026-09-01
5a811fa0-ab40-400d-8b9d-0bf01e6f6175,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2025-08,monthly,2819.28,4272.18,65.9917,2026-09-01
a835ce16-a981-4fde-b3ce-28fd9003ced0,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2025-09,monthly,4850.22,4272.18,113.5304,2026-09-01
f9e6e777-046d-450c-8f43-001d0e0d8573,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2025-10,monthly,7142.89,5784.07,123.4924,2026-09-01
40d2f4cc-3ed4-4ca4-9547-bb8ef919f095,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2025-11,monthly,7142.89,5784.07,123.4924,2026-09-01
f9f5d4de-f65f-449c-8a94-a0d2dab95647,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2025-12,monthly,7142.89,5784.07,123.4924,2026-09-01
0e816549-41b9-4db4-885b-4f04f3c7d517,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2026-01,monthly,7142.89,5600.77,127.5341,2026-09-01
24eae399-352b-4918-8bda-90ab78181702,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2026-02,monthly,7142.89,5600.77,127.5341,2026-09-01
52b163ce-51a0-4c43-9405-3db4a0599bd8,0a6236fc-5bf0-447d-92fd-4eaca555dad6,2026-03,monthly,7142.89,5600.77,127.5341,2026-09-01
63bb2e23-0251-46a4-93de-9fda76207329,fc933254-1509-4dc5-9dbf-67455f3bd728,2025-02,monthly,1642.62,785.31,209.1692,2026-09-01
c196235c-556b-4590-833d-fcb292aa618b,fc933254-1509-4dc5-9dbf-67455f3bd728,2025-03,monthly,1642.62,785.31,209.1692,2026-09-01
6198eb1c-6202-49f3-a043-95836e9b1251,fc933254-1509-4dc5-9dbf-67455f3bd728,2025-04,monthly,1642.62,3943.55,41.6533,2026-09-01
d4473c07-376b-424d-9ac2-b97a2d934360,564f69a7-9964-449d-a1ae-4e07a409b8a6,2024-09,monthly,835.24,333.33,250.572,2026-09-01
c50ffd7e-394f-4b81-9264-12a13abba679,564f69a7-9964-449d-a1ae-4e07a409b8a6,2024-10,monthly,732.74,631.26,116.0752,2026-09-01
bae9b456-5622-4b45-b2b5-263ac7cc7b44,564f69a7-9964-449d-a1ae-4e07a409b8a6,2024-11,monthly,695.28,631.26,110.141,2026-09-01
a229d899-edc8-4b3f-8fe8-88b06719565e,564f69a7-9964-449d-a1ae-4e07a409b8a6,2024-12,monthly,835.24,631.26,132.3125,2026-09-01
153e1130-6909-4935-ad8d-0693bd1579df,a3b7910e-fd2c-4344-a297-b8c11b639e56,2026-01,monthly,3001.5,2380.81,126.0705,2026-09-01
67454513-1ac6-4cf5-a88b-ba8843909e4a,a3b7910e-fd2c-4344-a297-b8c11b639e56,2026-02,monthly,3001.5,2380.81,126.0705,2026-09-01
114b0475-c7c4-437a-95b3-40f13ddd4c83,a3b7910e-fd2c-4344-a297-b8c11b639e56,2026-03,monthly,3013.76,2380.81,126.5855,2026-09-01
5bec4b7e-9b98-41d7-844e-33ecb381ee43,a3b7910e-fd2c-4344-a297-b8c11b639e56,2026-04,monthly,4241.08,2929.86,144.7538,2026-09-01
42882e77-06f8-4766-9f06-644fe58fbcb9,a3b7910e-fd2c-4344-a297-b8c11b639e56,2026-05,monthly,4819.33,2929.86,164.4903,2026-09-01
76045c27-51f9-43d3-8d28-17f64aac6435,a3b7910e-fd2c-4344-a297-b8c11b639e56,2026-06,monthly,4819.33,2929.86,164.4903,2026-09-01
6b4effce-826e-4508-bb48-6b67eb7e6d83,a3b7910e-fd2c-4344-a297-b8c11b639e56,2026-07,monthly,4819.33,6156.79,78.2767,2026-09-01
c42ce3c9-fc4e-43e9-8fe6-47ae797f8ba2,a3b7910e-fd2c-4344-a297-b8c11b639e56,2026-08,monthly,4819.33,6156.79,78.2767,2026-09-01
ecbb10a3-2d76-4484-9a58-c88a0a3a9026,a3b7910e-fd2c-4344-a297-b8c11b639e56,2026-09,monthly,4819.33,6156.79,78.2767,2026-09-01
962980d0-37fa-4421-9176-309fc21ca05f,d446139e-1ade-41f0-b434-bfe1859dccfe,2026-07,monthly,1719.08,0.0,0.0,2026-09-01
694eff23-559a-4b20-adc1-2a6d5d312c36,d446139e-1ade-41f0-b434-bfe1859dccfe,2026-04,monthly,1145.47,0.0,0.0,2026-09-01
5a8aecfe-3cde-4742-b019-483dada6cb7b,d446139e-1ade-41f0-b434-bfe1859dccfe,2026-05,monthly,1145.47,0.0,0.0,2026-09-01
8684de84-a484-4c13-94d4-201ca8e591d7,d446139e-1ade-41f0-b434-bfe1859dccfe,2026-06,monthly,1679.11,0.0,0.0,2026-09-01
867cbf21-5b2b-4167-9a94-639753637ff5,d446139e-1ade-41f0-b434-bfe1859dccfe,2026-01,monthly,802.13,0.0,0.0,2026-09-01
3a89a005-1849-4a93-84fc-94666f9516f8,d446139e-1ade-41f0-b434-bfe1859dccfe,2026-02,monthly,802.13,0.0,0.0,2026-09-01
e29f4294-2e29-406b-ba16-1a39fa773157,d446139e-1ade-41f0-b434-bfe1859dccfe,2026-03,monthly,802.13,0.0,0.0,2026-09-01
59294f7d-5f9e-405a-b9ee-cf5c5acf04b0,d446139e-1ade-41f0-b434-bfe1859dccfe,2025-12,monthly,363.95,0.0,0.0,2026-09-01
148657d4-4e79-4dd0-893a-5d090b2a199f,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2026-05,monthly,5243.63,3772.24,139.0056,2026-09-01
977e78f8-fd26-4d45-bd6f-4b7870ff8773,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2026-06,monthly,5243.63,3772.24,139.0056,2026-09-01
85f09114-0803-4e64-9ddb-b120d73dab51,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2026-07,monthly,5243.63,4527.06,115.8285,2026-09-01
56295bb1-1717-4dfe-9e01-eb2178394a54,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2026-08,monthly,5243.63,4527.06,115.8285,2026-09-01
77178d0c-9a4a-4f0e-8559-3b98b38166d2,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2026-09,monthly,4229.93,4527.06,93.4365,2026-09-01
a0859441-c407-4f14-9cc5-7e9cc8e1e82f,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2025-09,monthly,1013.7,333.33,304.11,2026-09-01
de10a96b-cd6a-496e-ba56-f1ec895b3f20,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2025-10,monthly,2175.6,1316.51,165.2547,2026-09-01
73de5727-6b50-4367-a628-0424d81c0f75,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2025-11,monthly,2175.6,1316.51,165.2547,2026-09-01
2844f305-4450-4818-8d40-187499881c53,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2025-12,monthly,1893.44,1316.51,143.8223,2026-09-01
d3f8d54f-f404-4e76-b24b-6fee03ef48de,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2026-01,monthly,2175.6,4150.5,52.4177,2026-09-01
5555128b-979f-498f-9754-e840bb5152aa,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2026-02,monthly,4088.03,4150.5,98.4948,2026-09-01
13bf09b4-9378-4e8b-b047-f999a37d2314,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2026-03,monthly,4088.03,4150.5,98.4948,2026-09-01
0888693e-adb9-4b1d-8436-06b268455599,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,2026-04,monthly,4088.03,3772.24,108.3713,2026-09-01
d2cb4114-c0c5-4ab0-ad3e-1aa3c0ccd375,29452830-c830-41dc-bde2-225c35008a56,2025-12,monthly,2148.4,479.54,448.0158,2026-09-01
3df765b4-7c7a-499a-8dba-e8d5960849ea,ec847390-1f72-4f2c-aece-d6c8a794b9e6,2025-08,monthly,7166.5,4776.56,150.0348,2026-09-01
1be2d58f-57f9-46a2-b9fe-f2b634fe28ad,e86a69d9-3595-4c07-9821-248f968e091d,2026-03,monthly,7387.46,9381.08,78.7485,2026-09-01
d9288029-05cc-4e43-a305-c333e8d6ed65,e86a69d9-3595-4c07-9821-248f968e091d,2026-04,monthly,7387.46,6819.67,108.3258,2026-09-01
bf7fb612-a9ed-4f6e-9077-2cbf6f03c63a,e86a69d9-3595-4c07-9821-248f968e091d,2026-05,monthly,7258.93,6819.67,106.4411,2026-09-01
7fc07695-fe32-485d-830d-c7c8e3c1f716,e86a69d9-3595-4c07-9821-248f968e091d,2026-06,monthly,7387.46,6819.67,108.3258,2026-09-01
fa8d6dc7-4e9e-4f6c-ac36-76d346d3d302,e86a69d9-3595-4c07-9821-248f968e091d,2026-07,monthly,9740.52,11379.43,85.5976,2026-09-01
b0df35ad-bd98-4e3b-9346-23fa83e26689,e86a69d9-3595-4c07-9821-248f968e091d,2026-08,monthly,12734.18,11379.43,111.9053,2026-09-01
bd895d60-4846-4d01-902d-bd480063d4ff,e86a69d9-3595-4c07-9821-248f968e091d,2026-09,monthly,11672.89,11379.43,102.5789,2026-09-01
