id,account_id,rep_id,name,product,stage,amount,close_probability,expected_close_date,actual_close_date,created_at
a4de50a7-fdba-46e4-bab7-5d625bffd09c,41db88af-87b1-4515-8751-d5d5f1a1aa98,11c59b73-1c6f-4521-8df0-fa6552bd4feb,Mesh Intuitive Action-Items Deal,Long-Term Care,Prospecting,42520.86,4,2026-07-15,,2026-03-26T17:03:37
9bdb0738-0b2c-4a77-82f9-d21a2c0cf025,14edb12f-3408-4d37-84e0-276293ba70ec,7c28f429-6319-4ce8-b38a-5d0b486b407b,Generate Proactive Roi Deal,Group Benefits Suite,Proposal,263978.1,36,2026-09-15,,2026-06-14T09:38:19
56845f03-81d8-4c99-946a-06ce5b7f409b,bcd49276-a0d5-4da0-97f0-f2546fbe14ac,40713600-da14-4eda-a084-05bb58930679,Empower Dot-Com Niches Deal,Term Life Policy,Qualification,152423.98,32,2026-07-23,,2026-05-12T11:07:48
ef563b15-1aeb-4365-ad6a-746b8e5b9bb8,d1c6dd00-b204-48c9-8176-e0b6ee90ca82,d6c5c187-0f44-4678-8f06-e8c1b894687b,Facilitate Customized Functionalities Deal,Whole Life Policy,Closed Won,292745.78,100,2026-09-03,2026-08-12,2026-04-20T17:01:38
61f0e5dc-e5b0-469a-9dd7-e72846a1f737,bcd49276-a0d5-4da0-97f0-f2546fbe14ac,49ee0e04-55bc-4d24-89d5-288672473cb1,Whiteboard Next-Generation Info-Mediaries Deal,Group Health Plan,Qualification,215269.15,26,2025-08-19,,2025-06-11T00:11:55
0ce91d82-41a8-411d-bbdb-c4411659a790,ab40465b-6e3f-4634-908d-0a8424964e4f,40713600-da14-4eda-a084-05bb58930679,Enhance Best-Of-Breed E-Markets Deal,Property & Casualty,Qualification,195454.02,31,2025-05-03,,2025-01-30T06:24:26
ec4c79aa-3a36-4442-83bd-c6f5373a252b,b4dceeab-a120-418b-bdbe-617de7f98dc0,c78e9bd7-0760-4595-a848-a494101a4147,Unleash Seamless E-Services Deal,Commercial Lines,Closed Won,236398.15,91,2026-03-13,2026-02-20,2025-11-03T04:10:48
ee71ae52-6b63-429c-83ac-590a9e2ed2b1,e410c79b-8b2d-461f-ae8e-3d436fd2f2c2,4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,Iterate Ubiquitous E-Business Deal,Workers Compensation,Proposal,135844.21,43,2026-02-09,,2025-12-14T06:48:32
a5b0dc1f-444f-430d-bd6f-f6c0bb33bb5a,ecaa24e9-b5b0-4ff3-a505-85f809600947,4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,Transition Next-Generation Networks Deal,Fixed Annuity,Negotiation,184043.26,66,2025-12-23,,2025-11-10T07:25:38
8a3572bd-f08f-4514-83d9-565ea8570b52,e80a0d1e-ebe2-4cbf-be6c-57adc32796bc,49ee0e04-55bc-4d24-89d5-288672473cb1,Target Magnetic Networks Deal,Medicare Supplement,Qualification,54111.92,18,2025-09-08,,2025-06-11T00:31:47
4b26c4f4-0da7-46ca-b5f1-30a072a40c9d,5a60fff7-6868-445c-bd4a-ae91ad5557f0,40713600-da14-4eda-a084-05bb58930679,Architect Mission-Critical E-Business Deal,Long-Term Care,Negotiation,157574.77,76,2026-05-31,,2026-04-26T02:25:55
535fe94d-49cc-49bf-a8c1-52efe0497be1,cf0bb46d-0e31-416c-b800-2555024f216a,40713600-da14-4eda-a084-05bb58930679,Engineer Open-Source Models Deal,Group Benefits Suite,Prospecting,104222.28,20,2026-01-02,,2025-09-13T13:18:07
eeae862f-4839-4d21-8284-8861e6dec416,c41a9e49-dd40-40b2-a34a-d3b77aaa32a6,49ee0e04-55bc-4d24-89d5-288672473cb1,Exploit 24/365 Experiences Deal,Term Life Policy,Closed Won,191165.7,100,2026-06-25,2026-06-12,2026-04-30T02:27:54
a96e428a-1cec-4efd-8a50-59b23176fbb0,63b1f073-d6da-46b9-9193-d58061ff3232,db5de4a8-68d7-40ac-931b-56ee0158fb6e,Envisioneer Interactive Systems Deal,Whole Life Policy,Proposal,127793.51,42,2025-08-09,,2025-06-11T10:49:10
ef9af8c2-78d2-47ce-8ca9-0815596db040,09f18197-009e-4a58-bbe9-a56e03a2651c,4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,Leverage Turn-Key Content Deal,Group Health Plan,Proposal,273187.98,55,2025-10-17,,2025-08-24T04:15:06
4756ec7d-a82b-4e16-9f3c-0972065eaaef,250a0d8b-9420-454a-9d49-5560cbdc0f28,4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,Embrace World-Class E-Commerce Deal,Property & Casualty,Qualification,231358.43,35,2025-06-25,,2025-02-25T15:29:48
23b33767-8cbd-403f-964a-a1fce59e5add,b3eda446-5a83-4b1d-af86-854187ab6a06,40713600-da14-4eda-a084-05bb58930679,Morph Cross-Platform Convergence Deal,Commercial Lines,Closed Lost,175880.16,0,2026-03-31,2026-03-16,2025-12-20T20:20:09
e238da65-d34a-4756-8c6c-bdbe4f93475a,b4dceeab-a120-418b-bdbe-617de7f98dc0,40713600-da14-4eda-a084-05bb58930679,Utilize Web-Enabled Mindshare Deal,Workers Compensation,Qualification,93282.0,17,2025-04-03,,2025-02-17T09:29:28
1c789f64-efeb-4532-8aa4-493f1c5cd6a0,41db88af-87b1-4515-8751-d5d5f1a1aa98,11c59b73-1c6f-4521-8df0-fa6552bd4feb,Integrate Cutting-Edge Convergence Deal,Fixed Annuity,Prospecting,261311.26,19,2026-10-01,,2026-05-20T16:24:29
a8cf6f56-593e-43e2-9e0e-ed94c8a8a7e1,064ae3a3-26ce-4bf8-b129-fda68ac9b895,d6c5c187-0f44-4678-8f06-e8c1b894687b,Strategize Next-Generation Architectures Deal,Medicare Supplement,Closed Won,143174.11,96,2026-08-23,2026-07-24,2026-04-21T10:38:30
58e13f73-51cb-4c89-94a6-c573b77a230f,c41a9e49-dd40-40b2-a34a-d3b77aaa32a6,23971210-c45e-4043-886c-f69c92eedf22,Seize Cutting-Edge Communities Deal,Long-Term Care,Prospecting,271251.15,2,2025-09-18,,2025-07-23T16:41:11
05af31af-cbd2-4358-a232-246b6ae8b815,7bbb314f-8ac0-4904-85d0-86c2d9da7abe,40713600-da14-4eda-a084-05bb58930679,Implement Frictionless Mindshare Deal,Group Benefits Suite,Proposal,163983.19,44,2025-07-13,,2025-04-12T12:26:49
2faf9fe5-02e1-49ab-bc5e-5af107969c02,db5d0963-0153-40f6-8d43-2382f3817e87,23971210-c45e-4043-886c-f69c92eedf22,Embrace Mission-Critical Initiatives Deal,Term Life Policy,Negotiation,110375.06,77,2025-11-28,,2025-07-18T09:16:46
ee08e0d6-b8ee-4eea-94c7-7a7cdf5e7474,d0ad28a7-27a5-4588-9c92-85ad99c25318,11c59b73-1c6f-4521-8df0-fa6552bd4feb,Engineer 24/365 Roi Deal,Whole Life Policy,Proposal,181080.76,44,2025-06-19,,2025-03-12T20:44:42
18d5dd0f-44f1-4784-9ef5-9b4d7e44acae,db5d0963-0153-40f6-8d43-2382f3817e87,d6c5c187-0f44-4678-8f06-e8c1b894687b,Strategize B2B E-Tailers Deal,Group Health Plan,Prospecting,174292.79,4,2026-04-23,,2025-12-11T21:44:53
df742c1f-e7c4-4079-bcc9-0590bea93132,9e6f5292-b72e-4909-ae98-bf7478ca7ea5,4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,Innovate Cross-Platform Platforms Deal,Property & Casualty,Negotiation,159919.22,70,2025-04-25,,2025-01-16T06:21:49
938f41bf-41f5-471a-9330-1df777a4bc74,f0d3927a-3b07-4b0d-9ca4-654157e45980,a41c24be-a766-481d-958b-f5f7864ccaa1,Transition Virtual Info-Mediaries Deal,Commercial Lines,Qualification,99300.75,32,2026-04-30,,2026-03-17T23:56:33
85c7bbf8-eeab-49db-98ce-8724c50bada2,53e77462-e4b8-4c93-b9f6-33c02b21af6d,11c59b73-1c6f-4521-8df0-fa6552bd4feb,Enhance Cutting-Edge Deliverables Deal,Workers Compensation,Negotiation,185215.24,84,2025-05-22,,2025-04-06T05:46:28
537ac80e-c174-4de6-8065-354828c4d7ea,4ec4ba26-6098-4fd3-824f-81455c6433f7,7c28f429-6319-4ce8-b38a-5d0b486b407b,Optimize Strategic Applications Deal,Fixed Annuity,Qualification,141596.63,29,2025-09-26,,2025-06-24T07:34:15
bb1834fe-b241-4e74-b5e9-d3c6d7c624f6,8563a43d-9b53-4b07-bab1-329ffe23d567,40713600-da14-4eda-a084-05bb58930679,Monetize End-To-End Initiatives Deal,Medicare Supplement,Closed Won,119834.67,100,2026-09-30,2026-09-17,2026-06-15T09:49:24
234200ab-216b-4cab-81e6-cc76a987db5f,41db88af-87b1-4515-8751-d5d5f1a1aa98,a41c24be-a766-481d-958b-f5f7864ccaa1,Exploit Leading-Edge E-Commerce Deal,Long-Term Care,Closed Won,243358.88,91,2025-06-23,2025-05-25,2025-03-09T20:30:55
ee6feae1-f067-4c10-a473-6f7eaff9b8b8,064ae3a3-26ce-4bf8-b129-fda68ac9b895,4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,Scale Wireless Mindshare Deal,Group Benefits Suite,Closed Won,257582.32,95,2025-10-24,2025-09-28,2025-06-25T08:28:57
387d5b7c-40b0-4c07-a3fd-da5355b61bd4,3e7ef8b6-3ead-448b-adff-dad19cc4bedd,40713600-da14-4eda-a084-05bb58930679,Empower Frictionless Niches Deal,Term Life Policy,Closed Lost,78280.83,0,2025-12-22,2025-12-15,2025-09-12T13:03:25
eeb65a1b-2ec5-4537-9033-ee2b94815ff6,623b1f2f-7858-4698-9f1f-251edbb167cc,40713600-da14-4eda-a084-05bb58930679,Brand Wireless Networks Deal,Whole Life Policy,Prospecting,78993.55,20,2025-08-29,,2025-07-04T10:50:09
71782273-9dff-4ad8-bcf2-abd1a35516f2,cf0bb46d-0e31-416c-b800-2555024f216a,11c59b73-1c6f-4521-8df0-fa6552bd4feb,Empower User-Centric E-Markets Deal,Group Health Plan,Proposal,251866.49,49,2026-05-03,,2026-03-16T19:00:57
1e155740-4383-41dd-bd60-a1c6be592efd,b4dceeab-a120-418b-bdbe-617de7f98dc0,49ee0e04-55bc-4d24-89d5-288672473cb1,Implement Cutting-Edge Paradigms Deal,Property & Casualty,Qualification,282964.4,18,2026-02-04,,2025-12-14T09:15:19
be523083-41b8-422e-9d9a-f09b19b27c9a,63b1f073-d6da-46b9-9193-d58061ff3232,40713600-da14-4eda-a084-05bb58930679,Engineer E-Business Markets Deal,Commercial Lines,Closed Won,145277.38,100,2025-08-04,2025-07-17,2025-03-29T19:34:01
c90d214a-73ef-4d6b-956f-f52b34e95d3e,5ee98475-a46c-41c0-a46d-0d8ce931cb82,49ee0e04-55bc-4d24-89d5-288672473cb1,Disintermediate Intuitive E-Tailers Deal,Workers Compensation,Qualification,137333.08,33,2026-04-18,,2025-12-08T13:11:42
e666fcbb-41aa-4aec-bd77-9e6419155c03,623b1f2f-7858-4698-9f1f-251edbb167cc,a41c24be-a766-481d-958b-f5f7864ccaa1,Utilize Enterprise Methodologies Deal,Fixed Annuity,Prospecting,164926.94,17,2026-02-04,,2025-10-17T00:24:55
942b8d16-46ef-4049-b629-be56241011ea,14edb12f-3408-4d37-84e0-276293ba70ec,40713600-da14-4eda-a084-05bb58930679,Synthesize Next-Generation E-Business Deal,Medicare Supplement,Proposal,227985.23,46,2025-12-15,,2025-08-03T07:46:42
be011655-5fce-4871-86c7-462cfce1004d,37ccb599-aa7e-44b8-a425-a58de5cb3343,db5de4a8-68d7-40ac-931b-56ee0158fb6e,Benchmark Customized Experiences Deal,Long-Term Care,Closed Won,53021.73,100,2025-12-28,2025-12-06,2025-08-11T05:53:49
e470c59c-2eb6-4a7e-9ea4-2cef4d1512b4,b357f455-8d81-4397-a6f8-3e5c97959418,40713600-da14-4eda-a084-05bb58930679,Transform Front-End E-Markets Deal,Group Benefits Suite,Qualification,53432.99,16,2026-04-12,,2026-02-15T09:12:02
fb1eaa4e-c880-4f34-a1a9-4cf7e3c5d0c6,0bb9ae64-1834-4fba-affc-bca1a95796dd,49ee0e04-55bc-4d24-89d5-288672473cb1,Syndicate Best-Of-Breed Architectures Deal,Term Life Policy,Qualification,128493.86,23,2026-06-20,,2026-04-16T01:48:41
5f80575f-386d-4e12-a944-179132e8363d,92d6af61-c847-41fe-a606-74a3ba1fb7a4,11c59b73-1c6f-4521-8df0-fa6552bd4feb,Redefine Frictionless Metrics Deal,Whole Life Policy,Prospecting,201883.44,11,2025-10-20,,2025-06-26T13:56:25
aabd7f03-b207-4e72-ab40-6d833aeab5cc,5ee98475-a46c-41c0-a46d-0d8ce931cb82,40713600-da14-4eda-a084-05bb58930679,Exploit Cross-Platform Synergies Deal,Group Health Plan,Closed Lost,156417.92,6,2026-02-04,2026-01-22,2025-10-30T08:51:05
da58b4d7-95e8-40ec-ae09-d3140992fa14,c05ed769-ed97-4399-84df-5d2eb89fa0c0,db5de4a8-68d7-40ac-931b-56ee0158fb6e,Enable Impactful Communities Deal,Property & Casualty,Closed Won,170460.2,100,2025-10-20,2025-09-28,2025-07-03T21:18:19
86c66ce0-217e-4691-a9c0-35d46a975e2d,581eb2c5-b241-4e7f-ab40-bd93815fbf83,40713600-da14-4eda-a084-05bb58930679,Brand End-To-End Functionalities Deal,Commercial Lines,Negotiation,115190.89,76,2025-07-19,,2025-02-28T19:27:17
1be8a05e-e7aa-4871-b983-2017f03627b2,7bbb314f-8ac0-4904-85d0-86c2d9da7abe,23971210-c45e-4043-886c-f69c92eedf22,Incubate Dynamic Initiatives Deal,Workers Compensation,Negotiation,130769.92,70,2026-04-05,,2025-11-24T00:09:54
194eb4f6-e88d-479e-868d-43a6228a2a3b,7bbb314f-8ac0-4904-85d0-86c2d9da7abe,40713600-da14-4eda-a084-05bb58930679,Brand Interactive E-Commerce Deal,Fixed Annuity,Qualification,82258.68,27,2026-02-13,,2025-12-12T18:02:38
36fe5743-b56a-44c9-8571-9698570e7d87,c41a9e49-dd40-40b2-a34a-d3b77aaa32a6,11c59b73-1c6f-4521-8df0-fa6552bd4feb,Repurpose Integrated Functionalities Deal,Medicare Supplement,Proposal,232479.07,46,2026-03-22,,2025-12-17T12:20:41
3fbc998a-3f14-497c-aa94-dec1296ecdb8,c8356080-e533-4239-bdb8-028b8702e782,4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,Synthesize Cross-Platform Niches Deal,Long-Term Care,Closed Won,157227.53,93,2025-12-22,2025-12-16,2025-08-18T08:49:16
e4770687-416d-4f90-9e9d-523f2592f065,5ee98475-a46c-41c0-a46d-0d8ce931cb82,a41c24be-a766-481d-958b-f5f7864ccaa1,Integrate Value-Added Initiatives Deal,Group Benefits Suite,Qualification,276196.49,19,2026-01-23,,2025-10-04T02:28:11
e6ae6d35-d5b8-48ee-a68f-565473f64192,41db88af-87b1-4515-8751-d5d5f1a1aa98,a33f5b72-3754-4c7d-a770-fb8205f226e0,Reinvent Plug-And-Play Networks Guaranteed Deal,Term Life Policy,Closed Won,173155.21,100,2025-09-13,2025-09-13,2025-05-23T00:00:00
f0fa8c18-695b-4378-8bef-8bf823d2f205,f0d3927a-3b07-4b0d-9ca4-654157e45980,c260e256-cef6-40a3-a3af-1cc136e02508,Visualize B2B Relationships Guaranteed Deal,Term Life Policy,Closed Won,126679.51,100,2026-03-26,2026-03-26,2025-12-08T00:00:00
dcbae875-068b-4bee-abfa-55fdbfd97858,9a1a08ff-1854-471d-b406-92c97b8f16c0,23971210-c45e-4043-886c-f69c92eedf22,Aggregate Front-End Metrics Guaranteed Deal,Term Life Policy,Closed Won,108477.33,100,2025-09-14,2025-09-14,2025-07-24T00:00:00
e1a15e28-ee52-408f-8271-49d2dd26cbcc,9a1a08ff-1854-471d-b406-92c97b8f16c0,4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,Innovate Customized Infrastructures Guaranteed Deal,Term Life Policy,Closed Won,57246.0,100,2026-02-21,2026-02-21,2025-12-31T00:00:00
7c5ff36e-f966-4acf-991a-33bcbd919b9f,bcd49276-a0d5-4da0-97f0-f2546fbe14ac,49ee0e04-55bc-4d24-89d5-288672473cb1,Mesh Back-End Systems Guaranteed Deal,Term Life Policy,Closed Won,171073.48,100,2026-05-16,2026-05-16,2026-02-25T00:00:00
34c83575-d7f6-4442-a967-6cfcb86a7cc7,ac54e129-9c14-403d-9335-ac2e2b8109db,c78e9bd7-0760-4595-a848-a494101a4147,Visualize Impactful Portals Guaranteed Deal,Term Life Policy,Closed Won,11634.6,100,2025-10-11,2025-10-11,2025-06-26T00:00:00
05b895dc-154a-4e62-b760-51d1ae449440,064ae3a3-26ce-4bf8-b129-fda68ac9b895,40713600-da14-4eda-a084-05bb58930679,Engage End-To-End Models Guaranteed Deal,Term Life Policy,Closed Won,44435.77,100,2025-06-26,2025-06-26,2025-03-16T00:00:00
45fd5b41-8945-41e4-b123-7dd0bcd4315e,0fc564e1-64c0-4ba5-b6b5-de0c63714d1d,db5de4a8-68d7-40ac-931b-56ee0158fb6e,Morph Transparent Systems Guaranteed Deal,Term Life Policy,Closed Won,63623.31,100,2025-06-19,2025-06-19,2025-05-11T00:00:00
4fe92d3c-360b-4f37-8bc5-59d78053b959,57e964be-10f2-4636-aa6b-3ebfbec36646,7c28f429-6319-4ce8-b38a-5d0b486b407b,Leverage Vertical Models Guaranteed Deal,Term Life Policy,Closed Won,116696.5,100,2026-05-02,2026-05-02,2026-03-22T00:00:00
6c627e4b-0fa9-41bf-8df5-62b5a47f6f5c,6cff6894-cc68-461e-9b85-c40b47bbaa13,d6c5c187-0f44-4678-8f06-e8c1b894687b,Empower Dynamic Web Services Guaranteed Deal,Term Life Policy,Closed Won,132895.75,100,2025-10-20,2025-10-20,2025-08-09T00:00:00
79fcbc78-7d55-4ecf-9e97-872beeadf642,14edb12f-3408-4d37-84e0-276293ba70ec,11c59b73-1c6f-4521-8df0-fa6552bd4feb,Exploit Rich Schemas Guaranteed Deal,Term Life Policy,Closed Won,49420.11,100,2025-09-02,2025-09-02,2025-07-26T00:00:00
78091478-2bd4-4e62-952e-7d9adbad7fbe,53e77462-e4b8-4c93-b9f6-33c02b21af6d,a41c24be-a766-481d-958b-f5f7864ccaa1,Incentivize End-To-End Solutions Guaranteed Deal,Term Life Policy,Closed Won,131351.96,100,2025-08-29,2025-08-29,2025-07-24T00:00:00
54f644e5-ce3f-4639-98dd-22202586e8dd,e410c79b-8b2d-461f-ae8e-3d436fd2f2c2,a33f5b72-3754-4c7d-a770-fb8205f226e0,Facilitate Integrated Web Services Floor Deal,Term Life Policy,Closed Won,17814.61,100,2026-04-05,2026-04-05,2026-01-13T00:00:00
f55cb356-4555-403f-922f-bacbe0080067,fc9b188a-852d-4a79-b51b-f21ea8e76230,a33f5b72-3754-4c7d-a770-fb8205f226e0,Empower Proactive Experiences Floor Deal,Term Life Policy,Closed Won,15276.14,100,2026-06-07,2026-06-07,2026-04-26T00:00:00
c8f2feb9-0fb2-4269-ae72-df5e25fc0916,b3eda446-5a83-4b1d-af86-854187ab6a06,c260e256-cef6-40a3-a3af-1cc136e02508,Architect Out-Of-The-Box Infrastructures Floor Deal,Term Life Policy,Closed Won,22521.89,100,2026-03-27,2026-03-27,2025-11-30T00:00:00
41572407-25a7-455d-9984-914297810f20,09f18197-009e-4a58-bbe9-a56e03a2651c,c260e256-cef6-40a3-a3af-1cc136e02508,Unleash End-To-End E-Commerce Floor Deal,Term Life Policy,Closed Won,24453.76,100,2026-01-14,2026-01-14,2025-12-11T00:00:00
c515bba4-e5e4-48be-a0f3-44483ba2fb5c,68145818-50c6-4b3e-9ae7-bfa589e30cd4,23971210-c45e-4043-886c-f69c92eedf22,Engage Back-End Communities Floor Deal,Term Life Policy,Closed Won,25785.72,100,2026-02-06,2026-02-06,2025-12-29T00:00:00
96d8a5de-bf8c-4491-a13b-b56f93993d84,ab40465b-6e3f-4634-908d-0a8424964e4f,23971210-c45e-4043-886c-f69c92eedf22,Utilize Customized Interfaces Floor Deal,Term Life Policy,Closed Won,18877.66,100,2026-03-14,2026-03-14,2026-02-03T00:00:00
ae4d791e-9112-4060-9c36-134ce0c274bc,5a60fff7-6868-445c-bd4a-ae91ad5557f0,4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,Deliver Proactive Systems Floor Deal,Term Life Policy,Closed Won,56653.63,100,2026-06-17,2026-06-17,2026-03-01T00:00:00
cfb32706-8750-4d77-94d7-a25a01f7c0b6,0fc564e1-64c0-4ba5-b6b5-de0c63714d1d,4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,Grow B2B Architectures Floor Deal,Term Life Policy,Closed Won,64262.94,100,2026-05-04,2026-05-04,2026-03-14T00:00:00
4175eaea-6749-417d-9dd2-9681012389f1,53e77462-e4b8-4c93-b9f6-33c02b21af6d,49ee0e04-55bc-4d24-89d5-288672473cb1,Syndicate Robust Deliverables Floor Deal,Term Life Policy,Closed Won,44849.66,100,2026-02-17,2026-02-17,2025-12-07T00:00:00
2bc1d6ae-84dc-43c8-b115-ce8f4e2e778c,00925daf-35e7-491f-854b-28835b410b50,49ee0e04-55bc-4d24-89d5-288672473cb1,Evolve Compelling Convergence Floor Deal,Term Life Policy,Closed Won,58906.78,100,2026-03-19,2026-03-19,2025-12-10T00:00:00
f6f8e5a8-36fc-4ae4-a29e-335645730518,d1c6dd00-b204-48c9-8176-e0b6ee90ca82,c78e9bd7-0760-4595-a848-a494101a4147,Generate Proactive Networks Floor Deal,Term Life Policy,Closed Won,13425.29,100,2026-02-23,2026-02-23,2026-01-18T00:00:00
b7f367c2-ff57-4284-8148-78b5055364f4,5ee98475-a46c-41c0-a46d-0d8ce931cb82,c78e9bd7-0760-4595-a848-a494101a4147,Evolve Vertical E-Commerce Floor Deal,Term Life Policy,Closed Won,14945.69,100,2026-01-19,2026-01-19,2025-12-14T00:00:00
947beb2c-fa16-487a-9a46-2b87fa90690b,9e6f5292-b72e-4909-ae98-bf7478ca7ea5,40713600-da14-4eda-a084-05bb58930679,Drive Sticky Platforms Floor Deal,Term Life Policy,Closed Won,50112.96,100,2026-04-09,2026-04-09,2025-12-16T00:00:00
4b246ca6-4535-46fa-8c6d-fac1b542235d,5ee98475-a46c-41c0-a46d-0d8ce931cb82,40713600-da14-4eda-a084-05bb58930679,Incubate Seamless Schemas Floor Deal,Term Life Policy,Closed Won,45798.19,100,2026-01-24,2026-01-24,2025-11-29T00:00:00
1e19bac4-e4dd-4c97-ac3e-d859ffbe6a20,5b719bb6-3f90-4123-a51b-5407106d1a9f,db5de4a8-68d7-40ac-931b-56ee0158fb6e,Re-Contextualize Leading-Edge Markets Floor Deal,Term Life Policy,Closed Won,54022.78,100,2026-01-26,2026-01-26,2025-12-13T00:00:00
5abb247d-e189-4c7f-89b3-50eae5a85ae8,e80a0d1e-ebe2-4cbf-be6c-57adc32796bc,db5de4a8-68d7-40ac-931b-56ee0158fb6e,Seize Dot-Com Synergies Floor Deal,Term Life Policy,Closed Won,54361.87,100,2026-03-24,2026-03-24,2025-11-30T00:00:00
df10c8e3-0b50-4bce-94e0-0baead257d85,623b1f2f-7858-4698-9f1f-251edbb167cc,7c28f429-6319-4ce8-b38a-5d0b486b407b,Mesh Next-Generation Users Floor Deal,Term Life Policy,Closed Won,14226.12,100,2026-03-03,2026-03-03,2025-12-15T00:00:00
9fb69c36-7d6e-4ce6-87d5-b1dad7182b69,57120396-11ab-47e2-8870-e18bb6e54bf3,7c28f429-6319-4ce8-b38a-5d0b486b407b,Enable Global Web Services Floor Deal,Term Life Policy,Closed Won,13579.78,100,2026-03-26,2026-03-26,2025-12-27T00:00:00
efa5064b-1e26-438a-a8a9-12fffc495036,14edb12f-3408-4d37-84e0-276293ba70ec,d6c5c187-0f44-4678-8f06-e8c1b894687b,Cultivate Front-End Interfaces Floor Deal,Term Life Policy,Closed Won,56003.15,100,2026-06-10,2026-06-10,2026-04-22T00:00:00
5d8424fb-30cb-43ca-b979-df916d83a949,250a0d8b-9420-454a-9d49-5560cbdc0f28,d6c5c187-0f44-4678-8f06-e8c1b894687b,Re-Intermediate User-Centric Applications Floor Deal,Term Life Policy,Closed Won,45551.85,100,2026-05-27,2026-05-27,2026-03-14T00:00:00
4c828b74-f77e-4512-85bc-8d1065d1498b,0b896ec7-54ad-4288-9079-bc57e25738da,11c59b73-1c6f-4521-8df0-fa6552bd4feb,Enhance E-Business Platforms Floor Deal,Term Life Policy,Closed Won,56559.63,100,2026-03-10,2026-03-10,2025-11-30T00:00:00
5cf7d5f5-f228-466d-aa17-424abc8de6de,bcd49276-a0d5-4da0-97f0-f2546fbe14ac,11c59b73-1c6f-4521-8df0-fa6552bd4feb,Empower Collaborative Bandwidth Floor Deal,Term Life Policy,Closed Won,55093.2,100,2026-05-25,2026-05-25,2026-02-16T00:00:00
44be16d0-9c81-4262-a57f-c7330a3a9a7d,92d6af61-c847-41fe-a606-74a3ba1fb7a4,a41c24be-a766-481d-958b-f5f7864ccaa1,Implement Leading-Edge Portals Floor Deal,Term Life Policy,Closed Won,17289.92,100,2026-03-13,2026-03-13,2025-12-13T00:00:00
e3d7f20a-3a09-4302-bb33-caf9c569e147,4ec4ba26-6098-4fd3-824f-81455c6433f7,a41c24be-a766-481d-958b-f5f7864ccaa1,Revolutionize Frictionless Action-Items Floor Deal,Term Life Policy,Closed Won,17123.64,100,2026-03-23,2026-03-23,2026-02-17T00:00:00
